16,166k,1,Single Ended,Parallel,S/H-ADC,1:01,1,Flash,External,±3V* ±5V,±5V,-,-40°C ~ 85°C,44-LCC (J-Lead),44-PLCC (16.59x16.59)
16,3.84k,2,Differential,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External,±3V* 0 V ~ 5 V,3 V ~ 5 V,PGA* Selectable Address,-40°C ~ 85°C,"20-SSOP (0.209""* 5.30mm Width)",20-SSOP
13,250M,1,Differential,Parallel,S/H-ADC,1:01,1,Pipelined,Internal,5V,5V,-,-40°C ~ 85°C,80-TQFP Exposed Pad,80-HTQFP (12x12)
24,80,2,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.3 V,2.7 V ~ 5.3 V,PGA,-40°C ~ 105°C,"24-TSSOP (0.173""* 4.40mm Width)",24-TSSOP
8,-,4* 8,Differential* Pseudo-Differential* Single Ended,SPI,MUX-ADC,-,1,SAR,External,4.5 V ~ 6.3 V,4.5 V ~ 6.3 V,-,0°C ~ 70°C,"20-SOIC (0.295""* 7.50mm Width)",20-SOIC
8,-,1,Pseudo-Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Flash,External,4.5 V ~ 8 V,4.5 V ~ 8 V,-,0°C ~ 70°C,"20-SOIC (0.295""* 7.50mm Width)",20-SOIC
8,-,4,Differential* Pseudo-Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,Internal,4.5 V ~ 6.3 V,4.5 V ~ 6.3 V,-,-40°C ~ 85°C,"14-SOIC (0.295""* 7.50mm Width)",14-SOIC
14,10M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,-55°C ~ 85°C,44-QFP,44-MQFP (10x10)
14,100k,1,Single Ended,SPI* DSP,S/H-ADC,1:01,1,SAR,Supply,2.5 V ~ 5.5 V,2.5 V ~ 5.5 V,-,-40°C ~ 85°C,SOT-23-6,SOT-23-6
12,200k,4,Single Ended,SPI* DSP,MUX-S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,-,-40°C ~ 125°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
12,250k,1,Single Ended,SPI* DSP,S/H-ADC,1:01,1,SAR,Supply,2.35 V ~ 5.25 V,2.35 V ~ 5.25 V,-,-40°C ~ 85°C,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
12,220k,1,Single Ended,SPI,S/H-ADC,1:01,1,SAR,External,5V,5V,-,-40°C ~ 85°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
12,500k,2,Single Ended,SPI* Parallel,S/H-ADC,1:01,1,SAR,External* Internal,5V,5V,-,-40°C ~ 85°C,"24-SOIC (0.295""* 7.50mm Width)",24-SOIC
12,125k,8,Single Ended,SPI* DSP,MUX-S/H-ADC,1:01,1,SAR,External* Internal,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,-,-40°C ~ 105°C,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
12,520k,4,Single Ended,Parallel,S/H-MUX-ADC,4:01,1,SAR,External* Internal,5V,5V,Simultaneous Sampling,-40°C ~ 85°C,44-QFP,44-MQFP (10x10)
12,520k,4,Single Ended,Parallel,S/H-MUX-ADC,4:01,1,SAR,External* Internal,5V,5V,Simultaneous Sampling,-40°C ~ 85°C,44-QFP,44-MQFP (10x10)
8,2M,8,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.3 V* 5V,2.7 V ~ 3.3 V* 5V,-,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
8,50k,8,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,Flash,External,5V,5V,-,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
8,1M,1,Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External,5V,5V,-,-40°C ~ 85°C,"20-DIP (0.300""* 7.62mm)",20-PDIP
16,470,3,Differential,SPI* DSP,MUX-ADC,-,1,Sigma-Delta,External* Internal,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,PGA,-40°C ~ 105°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
24,16.7,1,Differential,SPI,PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,PGA,-40°C ~ 105°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
10,-,4,Single Ended,Parallel,MUX-S/H-ADC,2:01,1,SAR,External* Internal,5V,5V,Simultaneous Sampling,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
24,15.4k,2,Differential,SPI* DSP,MUX-ADC,-,1,Sigma-Delta,External,5V,2.7 V ~ 3.6 V* 5V,-,-40°C ~ 105°C,"28-TSSOP (0.173""* 4.40mm Width)",28-TSSOP
24,205,1* 2,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-SOIC (0.295""* 7.50mm Width)",24-SOIC
24,1k,1,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External* Internal,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
24,1k,2,Differential,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External* Internal,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-SOIC (0.295""* 7.50mm Width)",24-SOIC
24,1k,2,Differential,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External* Internal,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-SOIC (0.295""* 7.50mm Width)",24-SOIC
16,250k,1,Differential,SPI* Parallel* DSP,S/H-ADC,1:01,1,SAR,External,5V,5V,True Bipolar,-40°C ~ 85°C,48-LQFP,48-LQFP (7x7)
12,-,4,Single Ended,Parallel,MUX-ADC,-,1,SAR,External,+5V* -15V,5V,-,-40°C ~ 85°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
8,-,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External,5V,5V,-,0°C ~ 70°C,"18-DIP (0.300""* 7.62mm)",18-PDIP
12,25M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
14,3M,1,Pseudo-Differential,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,5V,2.7 V ~ 5.25 V,-,-40°C ~ 85°C,48-TQFP,48-TQFP (7x7)
24,40k,1,Differential,SPI,ADC,-,1,Sigma-Delta,External,5V,5V,-,-40°C ~ 85°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
24,80,4,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.3 V,2.7 V ~ 5.3 V,PGA,-40°C ~ 105°C,"28-TSSOP (0.173""* 4.40mm Width)",28-TSSOP
16,200k,1,Single Ended,SPI,ADC,-,1,SAR,External* Internal,5V,5V,-,-40°C ~ 85°C,"20-SOIC (0.295""* 7.50mm Width)",20-SOIC
8,32M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"28-SSOP (0.209""* 5.30mm Width)",28-SSOP
12,100k,1,Pseudo-Differential,SPI,S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
20,7.5,1,Single Ended,SPI,ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,0°C ~ 70°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
24,7.5,4* 8,Differential* Single Ended,SPI,MUX-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,0°C ~ 70°C,"28-SSOP (0.154""* 3.90mm Width)",28-SSOP
16,25M,1,Differential,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,3.135 V ~ 3.465 V,3.135 V ~ 3.465 V,PGA,-40°C ~ 85°C,48-WFQFN Exposed Pad,48-QFN (7x7)
12,-,1,Single Ended,Parallel,ADC,-,1,SAR,External,+5V* -15V,5V,-,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
12,100k,1,Single Ended,SPI* Parallel,S/H-ADC,1:01,1,SAR,Internal,±5V,±5V,-,0°C ~ 70°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
8,10k,1,Differential,Parallel,ADC,-,1,SAR,External* Supply,4.5 V ~ 6.3 V,4.5 V ~ 6.3 V,-,-40°C ~ 85°C,"20-DIP (0.300""* 7.62mm)",20-DIP
8,10k,16,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,SAR,External,4.5 V ~ 6 V,4.5 V ~ 6 V,-,-40°C ~ 85°C,"40-DIP (0.600""* 15.24mm)",40-DIP
8,10k,16,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,SAR,External,4.5 V ~ 6 V,4.5 V ~ 6 V,-,-40°C ~ 85°C,"40-DIP (0.600""* 15.24mm)",40-DIP
24,470,3,Differential,SPI* DSP,MUX-ADC,-,1,Sigma-Delta,External* Internal,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,PGA,-40°C ~ 105°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
24,625,1,Differential,SPI,PGA-ADC,-,1,Sigma-Delta,External,±5V,5V,PGA,-40°C ~ 85°C,"20-DIP (0.300""* 7.62mm)",20-PDIP
24,625,1,Differential,SPI,PGA-ADC,-,1,Sigma-Delta,External,±5V,5V,PGA,-40°C ~ 85°C,"20-SOIC (0.295""* 7.50mm Width)",20-SOIC
8,10k,1,Differential,Parallel,ADC,-,1,SAR,External* Supply,4.5 V ~ 6.3 V,4.5 V ~ 6.3 V,-,-40°C ~ 85°C,"20-SOIC (0.295""* 7.50mm Width)",20-SOIC
24,15.4k,4* 8,Differential* Single Ended,SPI* DSP,MUX-ADC,-,1,Sigma-Delta,External,5V,2.7 V ~ 3.6 V* 5V,True Bipolar,-40°C ~ 105°C,"28-TSSOP (0.173""* 4.40mm Width)",28-TSSOP
16,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External,±12V,5V,-,0°C ~ 70°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
12,200k,4* 8,Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,2.7 V ~ 3.6 V* 5V,2.7 V ~ 3.6 V* 5V,-,-40°C ~ 85°C,"20-SSOP (0.154""* 3.90mm Width)",20-SSOP/QSOP
12,200k,1,Differential,SPI,S/H-ADC,1:01,1,SAR,External,5V,5V,-,-40°C ~ 85°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
16,2k,2* 3,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External* Internal,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,PGA,-40°C ~ 105°C,"20-TSSOP (0.173""* 4.40mm Width)",20-TSSOP
12,200k,8,Single Ended,SPI* DSP,MUX-S/H-ADC,1:01,1,SAR,Supply,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,-,-40°C ~ 105°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
24,470,3,Differential,SPI* DSP,MUX-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,-,-40°C ~ 105°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
16,470,6,Differential,SPI* DSP,MUX-ADC,-,1,Sigma-Delta,External* Internal,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,PGA* Temperature Sensor,-40°C ~ 105°C,"24-TSSOP (0.173""* 4.40mm Width)",24-TSSOP
24,6.4k,3* 5,Differential,SPI* DSP,MUX-PGA-ADC,-,1,Sigma-Delta,External,5V,5V,PGA,-40°C ~ 85°C,"24-SOIC (0.295""* 7.50mm Width)",24-SOIC
16,500,2,Differential,SPI* DSP,MUX-PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 3.3 V* 5V,2.7 V ~ 3.3 V* 5V,PGA,-40°C ~ 85°C,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
16,250k,8,Differential* Pseudo-Differential* Single Ended,SPI* DSP,MUX-S/H-ADC,1:01,1,SAR,External* Internal,2.3 V ~ 5.5 V,2.3 V ~ 5.5 V,Temperature Sensor,-40°C ~ 85°C,20-WFQFN Exposed Pad* CSP,20-LFCSP-WQ (4x4)
16,100k,1,Single Ended,SPI* DSP,S/H-ADC,1:01,1,SAR,Supply,2.5 V ~ 5.5 V,2.5 V ~ 5.5 V,-,-40°C ~ 85°C,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
12,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
16,250k,6,Single Ended,SPI* Parallel* DSP,S/H-ADC,1:01,6,SAR,External* Internal,5V,5V,Simultaneous Sampling* True Bipolar,-40°C ~ 85°C,64-LQFP,64-LQFP (10x10)
20,80,1,Differential* Single Ended,SPI,PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.3 V,2.7 V ~ 5.3 V,PGA,-40°C ~ 85°C,"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
24,3.5k,1,Differential,SPI,ADC,-,1,Sigma-Delta,External,5V,5V,-,0°C ~ 70°C,"16-SSOP (0.154""* 3.90mm Width)",16-SSOP
12,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,0°C ~ 70°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
12,1M,1,Single Ended,SPI* DSP,S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.25 V,2.7 V ~ 5.25 V,-,-40°C ~ 85°C,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
10,3M,1,Single Ended,SPI* DSP,S/H-ADC,1:01,1,SAR,External,2.35 V ~ 3.6 V,2.35 V ~ 3.6 V,-,-40°C ~ 125°C,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
22,15,1,Differential,SPI,ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 125°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
12,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,0°C ~ 70°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
24,1k,2,Differential,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External* Internal,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
24,1k,3* 5,Differential* Pseudo-Differential,SPI* DSP,MUX-PGA-ADC,-,1,Sigma-Delta,External,5V,3 V ~ 5.25 V,PGA,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
16,500,1,Differential,SPI* DSP,PGA-ADC,-,1,Sigma-Delta,External,5V,3 V ~ 5.25 V,PGA,-40°C ~ 85°C,"16-DIP (0.300""* 7.62mm)",16-PDIP
12,30,1,Differential,Parallel,ADC,-,1,Dual Slope,External,5V,5V,-,0°C ~ 70°C,"40-DIP (0.600""* 15.24mm)",40-PDIP
12,1.25M,1,Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,±5V,5V,-,0°C ~ 70°C,28-LCC (J-Lead),28-PLCC (11.51x11.51)
12,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,-40°C ~ 85°C,"28-CDIP (0.600""* 15.24mm)",28-CDIP
14,65M,1,Differential,Parallel,S/H-ADC,1:01,1,Pipelined,Internal,5V,3 V ~ 3.6 V,-,-25°C ~ 85°C,52-LQFP,52-LQFP (10x10)
12,-,1,Single Ended,Parallel,ADC,-,1,SAR,Internal,+5V* -15V,+5V* -15V,-,0°C ~ 70°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
16,195k,1,Differential,SPI* Parallel,ADC,-,1,Sigma-Delta,External* Internal,5V,5V,-,-40°C ~ 85°C,44-QFP,44-MQFP (10x10)
8,2M,1,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.3 V* 5V,2.7 V ~ 3.3 V* 5V,-,-40°C ~ 85°C,"20-DIP (0.300""* 7.62mm)",20-PDIP
8,50k,8,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,Flash,External,5V,5V,-,-40°C ~ 85°C,"28-CDIP (0.600""* 15.24mm)",28-CDIP
14,175k,4,Single Ended,Parallel,MUX-S/H-ADC,1:01,2,SAR,External* Internal,5V,5V,Simultaneous Sampling,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
10,105M,2,Differential* Single Ended,Parallel,S/H-ADC,1:01,2,Pipelined,Internal,2.7 V ~ 3.6 V,2.7 V ~ 3.6 V,Simultaneous Sampling,-40°C ~ 85°C,48-LQFP,48-LQFP (7x7)
12,40M,8,Differential* Single Ended,LVDS - Serial,S/H-ADC,1:01,8,Pipelined,Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,Simultaneous Sampling,-40°C ~ 85°C,64-VFQFN Exposed Pad* CSP,64-LFCSP-VQ (9x9)
12,65M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.6 V,2.25 V ~ 3.6 V,-,-40°C ~ 85°C,"28-TSSOP (0.173""* 4.40mm Width)",28-TSSOP
12,40M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.6 V,2.25 V ~ 3.6 V,-,-40°C ~ 85°C,"28-TSSOP (0.173""* 4.40mm Width)",28-TSSOP
14,65M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,2.7 V ~ 5.25 V,-,-40°C ~ 85°C,48-LQFP,48-LQFP (7x7)
14,125M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,Internal,1.7 V ~ 1.9 V,1.7 V ~ 3.6 V,-,-40°C ~ 85°C,48-VFQFN Exposed Pad* CSP,48-LFCSP-VQ (7x7)
14,65M,2,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.6 V,2.25 V ~ 3.6 V,Simultaneous Sampling,-40°C ~ 85°C,64-LQFP,64-LQFP (7x7)
14,250M,2,Differential,JESD204B,S/H-ADC,1:01,2,Pipelined,Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,Simultaneous Sampling,-40°C ~ 85°C,48-WFQFN Exposed Pad* CSP,48-LFCSP-WQ (7x7)
14,65M,2,Differential,Parallel,S/H-ADC,1:01,2,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 3.6 V,Simultaneous Sampling,-40°C ~ 85°C,64-VFQFN Exposed Pad* CSP,64-LFCSP-VQ (9x9)
16,125M,1,Differential,LVDS - Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,-,-40°C ~ 85°C,48-VFQFN Exposed Pad* CSP,48-LFCSP-VQ (7x7)
16,80M,2,Differential,Parallel,S/H-ADC,1:01,2,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 3.6 V,Simultaneous Sampling,-40°C ~ 85°C,64-VFQFN Exposed Pad* CSP,64-LFCSP-VQ (9x9)
12,40M,8* 16,Differential* Single Ended,LVDS - Serial,S/H-ADC,1:01,8,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,Simultaneous Sampling,-40°C ~ 85°C,100-TQFP Exposed Pad,100-TQFP-EP (14x14)
16,250M,1,Differential* Single Ended,LVDS - Parallel,ADC,-,1,Pipelined,External* Internal,1.8V* 3.3V,1.7 V ~ 1.9 V,-,-40°C ~ 85°C,72-VFQFN Exposed Pad* CSP,72-LFCSP-VQ (10x10)
10,80M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,-,-40°C ~ 85°C,32-VFQFN Exposed Pad* CSP,32-LFCSP-VQ (5x5)
14,80M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,-,-40°C ~ 85°C,32-VFQFN Exposed Pad* CSP,32-LFCSP-VQ (5x5)
8,-,1,Differential,Parallel,S/H-ADC,1:01,1,Sigma-Delta,Internal,5V,5V,-,-40°C ~ 85°C,"20-SOIC (0.295""* 7.50mm Width)",20-SOIC
12,114k,1* 2,Differential* Pseudo-Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,3 V ~ 5.5 V,3 V ~ 5.5 V,-,-40°C ~ 85°C,"16-DIP (0.300""* 7.62mm)",16-PDIP
14,125M,2,Differential,LVDS - Serial,ADC,-,2,Pipelined,External* Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,Simultaneous Sampling,-40°C ~ 85°C,48-VFQFN Exposed Pad,
16,125k,8* 16,Differential* Single Ended,SPI,MUX-ADC,-,1,Sigma-Delta,External,5V,2.7 V ~ 5.25 V,-,-40°C ~ 105°C,48-VFQFN Exposed Pad,48-VQFN-EP (7x7)
24,15,8,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 3.3 V* 5V,2.7 V ~ 5.25 V,PGA,-40°C ~ 85°C,"28-SSOP (0.209""* 5.30mm Width)",28-SSOP
10,40M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,-40°C ~ 85°C,"28-SSOP (0.209""* 5.30mm Width)",28-SSOP
8,60M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,-40°C ~ 85°C,"20-SSOP (0.154""* 3.90mm Width)",20-SSOP/QSOP
8,80M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,-40°C ~ 85°C,"20-SSOP (0.154""* 3.90mm Width)",20-SSOP/QSOP
16,15,8* 16,Differential* Single Ended,SPI,MUX-ADC,-,1,Sigma-Delta,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,PGA* Temperature Sensor,-40°C ~ 85°C,38-WFQFN Exposed Pad,38-QFN (5x7)
12,2M,2,Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,2.2 V ~ 3.6 V,2.2 V ~ 3.6 V,-,-40°C ~ 125°C,"10-TFSOP* 10-MSOP (0.118""* 3.00mm Width) Exposed Pad",10uMAX-EP
10,200k,4* 8,Pseudo-Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
12,100k,1,Pseudo-Differential,SPI,S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"8-DIP (0.300""* 7.62mm)",8-PDIP
12,100k,1,Pseudo-Differential,SPI,S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"8-DIP (0.300""* 7.62mm)",8-PDIP
12,100k,2* 4,Pseudo-Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
18,3.75,2,Differential,I²C,MUX-PGA-ADC,-,1,Sigma-Delta,Internal,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,PGA,-40°C ~ 125°C,8-VFDFN Exposed Pad,8-DFN (2x3)
18,3.75,2,Differential,I²C,MUX-PGA-ADC,-,1,Sigma-Delta,Internal,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,PGA,-40°C ~ 125°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
12,40k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,0°C ~ 70°C,"28-SOIC (0.295""* 7.50mm Width)",28-SO
16,-,1,Differential,I²C,ADC,-,1,Sigma-Delta,External* Internal,1.8 V ~ 5.5 V,1.8 V ~ 5.5 V,-,0°C ~ 85°C,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
16,-,1,Differential,I²C,ADC,-,1,Sigma-Delta,External* Internal,1.8 V ~ 5.5 V,1.8 V ~ 5.5 V,-,0°C ~ 85°C,"8-DIP (0.300""* 7.62mm)",8-PDIP
12,6M,2* 4,Differential* Single Ended,Parallel,S/H-MUX-ADC,4:01,1,Pipelined,External* Internal,5V,5V,Simultaneous Sampling,-40°C ~ 85°C,"32-TSSOP (0.240""* 6.10mm Width)",32-TSSOP
10,87k,4,Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,0°C ~ 70°C,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
12,100k,1,Pseudo-Differential,SPI,S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"8-DIP (0.300""* 7.62mm)",8-PDIP
10,200k,4* 8,Pseudo-Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,-,-40°C ~ 85°C,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
18,3.75,4,Differential,I²C,MUX-PGA-ADC,-,1,Sigma-Delta,Internal,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,PGA* Selectable Address,-40°C ~ 125°C,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
16,500,1,Differential,SPI* DSP,PGA-ADC,-,1,Sigma-Delta,External,5V,3 V ~ 5.25 V,PGA,-40°C ~ 85°C,"16-DIP (0.300""* 7.62mm)",16-PDIP
8,100M,2,Differential,Parallel,S/H-ADC,1:01,2,Pipelined,External* Internal,2.7 V ~ 3.6 V,2.7 V ~ 3.6 V,Simultaneous Sampling,-40°C ~ 85°C,48-LQFP,48-LQFP (7x7)
8,2M,1,Single Ended,Parallel,MUX-S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.3 V* 5V,2.7 V ~ 3.3 V* 5V,-,-40°C ~ 85°C,"20-DIP (0.300""* 7.62mm)",20-PDIP
24,1k,3* 5,Differential* Pseudo-Differential,SPI* DSP,MUX-PGA-ADC,-,1,Sigma-Delta,External,5V,3 V ~ 5.25 V,PGA,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
16,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,5V,5V,-,-40°C ~ 85°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
