Voltage Feedback,4,Rail-to-Rail,1.3 V/µs,3.6MHz,-,0.5pA,500µV,180µA,55mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.5 V,-40°C ~ 125°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,1,Rail-to-Rail,20 V/µs,3.5MHz,-,15nA,200µV,1.7mA,72mA,±5 V ~ 50 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width) Exposed Pad",8-SOIC-EP
Voltage Feedback,1,-,870 V/µs,410MHz,1.05GHz,2pA,400µV,19mA,40mA,5 V ~ 10 V* ±2.5 V ~ 5 V,-40°C ~ 105°C,Surface Mount,8-WFDFN Exposed Pad* CSP,8-LFCSP-WD (3x3)
Voltage Feedback,1,-,870 V/µs,410MHz,1.05GHz,2pA,400µV,19mA,40mA,5 V ~ 10 V* ±2.5 V ~ 5 V,-40°C ~ 105°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width) Exposed Pad",8-SOIC-EP
Voltage Feedback,2,Rail-to-Rail,13 V/µs,-,80MHz,3µA,40µV,1.2mA,60mA,2.7 V ~ 12 V* ±1.35 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,2,Rail-to-Rail,210 V/µs,-,240MHz,2pA,2.5mV,4.4mA,125mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,2,Rail-to-Rail,120 V/µs,-,230MHz,11µA,28µV,3mA,80mA,3 V ~ 10 V* ±1.5 V ~ 5 V,-40°C ~ 125°C,Surface Mount,"10-TFSOP* 10-MSOP (0.118""* 3.00mm Width)",10-MSOP
Voltage Feedback,2,-,55 V/µs,-,65MHz,100nA,20µV,7.9mA,40mA,±4.5 V ~ 16.5 V,-40°C ~ 105°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width) Exposed Pad",8-SOIC-EP
Differential,1,Differential,95 V/µs,-,260MHz,1.1µA,60µV,1.25mA,46mA,3 V ~ 7 V,-40°C ~ 125°C,Surface Mount,16-VFQFN Exposed Pad* CSP,16-LFCSP-VQ (3x3)
Differential,1,Differential,95 V/µs,-,260MHz,1.1µA,60µV,1.25mA,46mA,3 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Differential,2,Differential,95 V/µs,-,260MHz,1.1µA,60µV,1.25mA,46mA,3 V ~ 7 V,-40°C ~ 125°C,Surface Mount,24-WFQFN Exposed Pad* CSP,24-LFCSP-WQ (4x4)
Current Feedback,1,-,500 V/µs,90MHz,-,1µA,1.5mV,6.8mA,60mA,6 V ~ 36 V* ±3 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
J-FET,4,-,20 V/µs,5MHz,-,2pA,1.5mV,1.2mA,27mA,8 V ~ 36 V* ±4 V ~ 18 V,-40°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Instrumentation,1,-,4.5 V/µs,570kHz,-,2nA,40µV,3mA,120mA,±4.5 V ~ 18 V,-25°C ~ 85°C,Through Hole,"18-CDIP (0.300""* 7.62mm)",18-CDIP
Instrumentation,1,-,6 V/µs,-,1.2MHz,4nA,40µV,5mA,32mA,±4.5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Instrumentation,1,-,-,-,700kHz,22nA,30µV,750µA,30mA,5 V ~ 30 V* ±2.5 V ~ 15 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,0.2 V/µs,500kHz,-,20nA,2mV,600µA,35mA,3 V ~ 32 V* ±1.5 V ~ 16 V,-40°C ~ 85°C,Surface Mount,"14-LSSOP (0.173""* 4.40mm Width)",14-SSOPB
General Purpose,4,-,0.2 V/µs,500kHz,-,20nA,2mV,600µA,35mA,3 V ~ 32 V* ±1.5 V ~ 16 V,-40°C ~ 85°C,Surface Mount,"14-LSSOP (0.173""* 4.40mm Width)",14-SSOPB
Buffer,1,-,2000 V/µs,-,180MHz,5µA,30mV,15mA,250mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transconductance,1,Push-Pull,75 V/µs,2MHz,-,2µA,400µV,1mA,650µA,±2 V ~ 15 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,30 V/µs,15MHz,-,5pA,2mV,10mA,45mA,5 V ~ 16 V* ±2.5 V ~ 8 V,-55°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,9 V/µs,4.5MHz,-,10pA,2mV,4mA,40mA,4 V ~ 36 V* ±2 V ~ 18 V,-55°C ~ 125°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,9 V/µs,4.5MHz,-,10pA,2mV,8mA,40mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,9 V/µs,4.5MHz,-,10pA,5mV,8mA,40mA,4 V ~ 36 V* ±2 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,Rail-to-Rail,5 V/µs,-,-,100pA,10µV,3.6mA,-,2.7 V ~ 6.7 V* ±1.35 V ~ 3.35 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Current Feedback,1,-,6000 V/µs,1.4GHz,-,8.5µA,500µV,8.5mA,-,5 V ~ 12 V* ±2.5 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Differential,1,Differential,1100 V/µs,-,100MHz,6µA,6mV,7.4mA,80mA,4.75 V ~ 11 V* ±2.38 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,3,-,4500 V/µs,-,380MHz,1.5µA,1mV,1.5mA,-,5 V ~ 12 V* ±2.5 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"16-SSOP (0.154""* 3.90mm Width)",16-QSOP
Buffer,1,-,1300 V/µs,-,110MHz,2µA,5mV,8.3mA,220mA,10 V ~ 40 V* ±5 V ~ 20 V,0°C ~ 75°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Buffer,1,-,1300 V/µs,110MHz,-,2µA,5mV,8.3mA,220mA,10 V ~ 40 V* ±5 V ~ 20 V,0°C ~ 75°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,1.6 V/µs,1.4MHz,-,1pA,15mV,1mA,40mA,2 V ~ 16 V* ±1 V ~ 8 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,1.6 V/µs,1.4MHz,-,1pA,15mV,1mA,40mA,2 V ~ 16 V* ±1 V ~ 8 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,Rail-to-Rail,0.016 V/µs,480kHz,-,1pA,2mV,100µA,-,2 V ~ 16 V* ±1 V ~ 8 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,0.16 V/µs,480kHz,-,1pA,15mV,100µA,1mA,2 V ~ 16 V* ±1 V ~ 8 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,-,0.4 V/µs,-,300kHz,15nA,125µV,6.7mA,10mA,±5 V ~ 20 V,0°C ~ 70°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
Instrumentation,1,-,0.4 V/µs,-,300kHz,15nA,125µV,6.7mA,10mA,±5 V ~ 20 V,0°C ~ 70°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Instrumentation,1,-,15 V/µs,-,6MHz,2.5µA,30µV,9mA,40mA,±9 V ~ 25 V,0°C ~ 70°C,Through Hole,"16-DIP (0.300""* 7.62mm)",16-PDIP
Instrumentation,1,-,17 V/µs,-,2.5MHz,20pA,100µV,3mA,25mA,±6 V ~ 18 V,0°C ~ 70°C,Through Hole,"16-DIP (0.300""* 7.62mm)",16-PDIP
Instrumentation,1,-,17 V/µs,-,2MHz,2pA,200µV,3.3mA,30mA,±6 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,17 V/µs,-,2MHz,2pA,200µV,3.3mA,30mA,±6 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Instrumentation,1,-,0.6 V/µs,-,1MHz,500pA,25µV,2.2mA,20mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,0.6 V/µs,-,1MHz,500pA,10µV,2.2mA,20mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,0.8 V/µs,-,800kHz,0.003pA,500µV,1mA,12mA,9 V ~ 36 V* ±4.5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Differential,1,-,2.6 V/µs,-,200kHz,-,600µV,1.5mA,20mA,±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Differential,1,-,2.6 V/µs,-,200kHz,-,120µV,1.5mA,20mA,±5 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,0.9 V/µs,-,800kHz,1nA,25µV,350µA,12mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,0.9 V/µs,-,800kHz,1nA,25µV,350µA,12mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,-,0.7 V/µs,-,600kHz,4pA,300µV,450µA,14mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,0.16 V/µs,-,120kHz,10nA,150µV,60µA,30mA,2.2 V ~ 36 V* -0.9 V/+1.3 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,-,0.2 V/µs,-,150kHz,10nA,50µV,460µA,12mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Instrumentation,1,-,0.4 V/µs,-,200kHz,10nA,150µV,175µA,10mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,-,4 V/µs,-,1.3MHz,2nA,25µV,700µA,15mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Instrumentation,1,-,4 V/µs,-,1.3MHz,2nA,25µV,700µA,15mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Differential,1,-,0.1 V/µs,-,300kHz,-,75µV,160µA,12mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Instrumentation,1,-,15 V/µs,-,800kHz,2µA,50µV,10mA,60mA,±4.5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Instrumentation,2,-,0.4 V/µs,-,200kHz,10nA,150µV,175µA,10mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Instrumentation,2,-,4 V/µs,-,1.3MHz,20nA,25µV,1.4mA,15mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Instrumentation,2,-,4 V/µs,-,1.3MHz,20nA,25µV,1.4mA,15mA,4.5 V ~ 36 V* ±2.25 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Instrumentation,2,-,0.1 V/µs,-,300kHz,-,75µV,160µA,12mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Instrumentation,1,Rail-to-Rail,5 V/µs,-,2MHz,0.5pA,250µV,415µA,48mA,2.5 V ~ 5.5 V* ±1.25 V ~ 2.75 V,-55°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Instrumentation,1,Rail-to-Rail,5 V/µs,-,2MHz,0.5pA,2mV,415µA,48mA,2.5 V ~ 5.5 V* ±1.25 V ~ 2.75 V,-55°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Instrumentation,1,Rail-to-Rail,0.16 V/µs,-,150kHz,70pA,10µV,50µA,40mA,1.8 V ~ 5.5 V* ±0.9 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,8-WFDFN Exposed Pad,8-SON (3x3)
Instrumentation,1,Rail-to-Rail,0.16 V/µs,-,150kHz,70pA,10µV,50µA,40mA,1.8 V ~ 5.5 V* ±0.9 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Instrumentation,1,Rail-to-Rail,0.16 V/µs,150kHz,-,70pA,10µV,50µA,40mA,1.8 V ~ 5.5 V* ±0.9 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Transimpedance,1,-,3 V/µs,2MHz,-,0.1pA,500µV,4.1mA,20mA,±4.75 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,-,-,-,-,40nA,1mV,800µA,30mA,3 V ~ 32 V* ±1.5 V ~ 16 V,-25°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
J-FET,1,-,13 V/µs,4MHz,-,50pA,5mV,2.3mA,-,-,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-DIP
General Purpose,2,-,2 V/µs,1.2MHz,-,200nA,10mV,10mA,1.5A,4 V ~ 28 V* ±2 V ~ 14 V,-,Through Hole,"16-DIP (0.300""* 7.62mm)",16-PowerDIP
General Purpose,4,-,-,-,-,45nA,2mV,1.5mA,40mA,3 V ~ 30 V* ±1.5 V ~ 15 V,-30°C ~ 85°C,Surface Mount,"14-SOIC (0.173""* 4.40mm Width)",14-MFP
J-FET,1,-,12 V/µs,5MHz,-,30pA,3mV,5mA,-,10 V ~ 44 V* ±5 V ~ 22 V,-55°C ~ 125°C,Through Hole,TO-99-8 Metal Can,TO-99-8
Sample and Hold,1,-,-,-,-,5nA,1mV,4.5mA,-,±5 V ~ 18 V,-25°C ~ 85°C,Through Hole,TO-205AA* TO-5-8 Metal Can,TO-5-8
J-FET,4,-,13 V/µs,3MHz,-,50pA,3mV,8mA,-,7 V ~ 36 V* ±3.5 V ~ 18 V,0°C ~ 70°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
J-FET,1,-,13 V/µs,4MHz,-,50pA,5mV,2.3mA,-,-,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOP
J-FET,1,-,16 V/µs,4MHz,-,20pA,3mV,1.4mA,40mA,6 V ~ 32 V* ±3 V ~ 16 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-DIP
J-FET,2,-,13 V/µs,3MHz,-,50pA,5mV,3.6mA,-,±3.5 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
J-FET,2,-,13 V/µs,4MHz,-,50pA,5mV,3.6mA,-,10 V ~ 36 V* ±5 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
J-FET,1,-,12 V/µs,5MHz,-,30pA,3mV,5mA,-,±15V,0°C ~ 70°C,Through Hole,TO-99-8 Metal Can,TO-99-8
Sample and Hold,1,-,-,-,-,10nA,1mV,4.5mA,-,±5 V ~ 18 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Sample and Hold,1,-,-,-,-,10nA,2mV,4.5mA,-,±5 V ~ 18 V,0°C ~ 70°C,Through Hole,TO-99-8 Metal Can,TO-99-8
J-FET,2,-,13 V/µs,3MHz,-,50pA,800µV,4.5mA,-,7 V ~ 36 V* ±3.5 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
J-FET,2,-,1 V/µs,1MHz,-,10pA,500µV,300µA,-,10 V ~ 44 V* ±5 V ~ 22 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Isolation,2,-,0.3 V/µs,40kHz,-,-,3mV,5mA,-,±5 V ~ 18 V,-40°C ~ 85°C,Through Hole,"16-DIP (0.300""* 7.62mm)",16-DIP
Isolation,2,-,0.3 V/µs,40kHz,-,-,3mV,5mA,-,±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-Flatpack
General Purpose,1,-,0.5 V/µs,1MHz,-,30nA,700µV,1.8mA,-,10 V ~ 44 V* ±5 V ~ 22 V,-55°C ~ 125°C,Through Hole,TO-205AA* TO-5-8 Metal Can,TO-5-8
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,-55°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,-55°C ~ 125°C,Through Hole,"14-CDIP (0.300""* 7.62mm)",14-CDIP
Power,1,-,9 V/µs,700kHz,-,150nA,2mV,60mA,16A,15 V ~ 60 V* ±7.5 V ~ 30 V,0°C ~ 70°C,Through Hole,TO-3-4,TO-3-4
General Purpose,2,-,0.5 V/µs,1MHz,-,200nA,1mV,3mA,-,6 V ~ 36 V* ±3 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,0.5 V/µs,1MHz,-,30nA,1mV,2.4mA,25mA,10 V ~ 44 V* ±5 V ~ 22 V,-55°C ~ 125°C,Through Hole,"14-CDIP (0.300""* 7.62mm)",14-CDIP
General Purpose,1,-,0.5 V/µs,1MHz,-,30nA,700µV,1.8mA,-,±5 V ~ 22 V,-25°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,-,0.5 V/µs,1MHz,-,45nA,2mV,1.5mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,-25°C ~ 85°C,Through Hole,"14-CDIP (0.300""* 7.62mm)",14-CDIP
General Purpose,4,-,0.5 V/µs,1MHz,-,30nA,1mV,2.4mA,-,8 V ~ 36 V* ±4 V ~ 18 V,-25°C ~ 85°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
General Purpose,2,-,0.6 V/µs,1.1MHz,-,20nA,1mV,700µA,60mA,3 V ~ 30 V* ±1.5 V ~ 15 V,-40°C ~ 105°C,Surface Mount,8-UFDFN Exposed Pad,8-DFN (2x2)
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,60mA,3 V ~ 26 V* ±1.5 V ~ 13 V,-40°C ~ 125°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.4 V/µs,1.3MHz,-,20nA,2mV,1.5mA,20mA,3 V ~ 30 V* ±1.5 V ~ 15 V,-40°C ~ 125°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,2,-,0.6 V/µs,1.1MHz,-,20nA,2mV,700µA,40mA,3 V ~ 30 V* ±1.5 V ~ 15 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,2,-,0.3 V/µs,-,-,45nA,2.9mV,800µA,30mA,3 V ~ 26 V* ±1.5 V ~ 13 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOP
General Purpose,2,-,0.3 V/µs,700kHz,-,20nA,3mV,1mA,-,3 V ~ 26 V* ±1.5 V ~ 13 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.209""* 5.30mm Width)",8-SO
General Purpose,1,-,0.5 V/µs,1MHz,-,70nA,2mV,1.8mA,-,10 V ~ 36 V* ±5 V ~ 18 V,0°C ~ 70°C,Through Hole,TO-99-8 Metal Can,TO-99-8
General Purpose,1,-,0.5 V/µs,1MHz,-,70nA,2mV,1.8mA,30mA,±5 V ~ 22 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-DIP
General Purpose,1,-,-,-,-,1.5nA,2mV,300µA,-,±2 V ~ 18 V,0°C ~ 70°C,Through Hole,TO-205AA* TO-5-8 Metal Can,TO-5-8
General Purpose,1,-,70 V/µs,15MHz,15MHz,150nA,4mV,5mA,-,10 V ~ 40 V* ±5 V ~ 20 V,0°C ~ 70°C,Through Hole,TO-205AA* TO-5-8 Metal Can,TO-5-8
General Purpose,1,-,70 V/µs,15MHz,15MHz,150nA,4mV,5mA,-,10 V ~ 40 V* ±5 V ~ 20 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,0.4 V/µs,1MHz,-,45nA,2mV,660µA,40mA,3 V ~ 30 V* ±1.5 V ~ 15 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.6 V/µs,1MHz,-,90nA,2mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,-,-,-,40nA,1.5mV,1mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOP
General Purpose,1,-,70 V/µs,15MHz,15MHz,150nA,4mV,5mA,-,10 V ~ 40 V* ±5 V ~ 20 V,0°C ~ 70°C,Through Hole,TO-205AA* TO-5-8 Metal Can,TO-5-8
General Purpose,1,-,70 V/µs,15MHz,15MHz,150nA,4mV,5mA,-,10 V ~ 40 V* ±5 V ~ 20 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,-,0.4 V/µs,1MHz,-,45nA,2mV,660µA,40mA,3 V ~ 30 V* ±1.5 V ~ 15 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.6 V/µs,1MHz,-,90nA,2mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,-,-,-,40nA,1.5mV,1mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOP
General Purpose,4,-,0.5 V/µs,1.2MHz,-,20nA,3mV,1.4mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,2,-,0.1 V/µs,1MHz,-,45nA,2mV,1mA,40mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Through Hole,TO-205AA* TO-5-8 Metal Can,TO-5-8
General Purpose,2,-,-,-,-,45nA,2.9mV,800µA,30mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOP
General Purpose,2,-,0.6 V/µs,1.1MHz,-,20nA,2mV,700µA,60mA,3 V ~ 30 V* ±1.5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-TSSOP (0.173""* 4.40mm Width)",8-TSSOP
General Purpose,2,-,0.6 V/µs,1.1MHz,-,20nA,2mV,700µA,60mA,3 V ~ 30 V* ±1.5 V ~ 15 V,0°C ~ 70°C,Surface Mount,8-UFDFN Exposed Pad,8-DFN (2x2)
General Purpose,2,Rail-to-Rail,14 V/µs,11MHz,-,125nA,1.7mV,390µA,4mA,1.8 V ~ 24 V* ±0.9 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
